Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_17_195,VGND,li1,108.7900,59.5480,0.000739
TAP_TAPCELL_ROW_17_194,VGND,li1,83.0300,59.5480,0.000649
TAP_TAPCELL_ROW_17_193,VGND,li1,57.2700,59.5480,0.000535
TAP_TAPCELL_ROW_17_192,VGND,li1,31.5100,59.5480,0.000281
TAP_TAPCELL_ROW_16_191,VGND,li1,121.6700,54.6910,0.001344
TAP_TAPCELL_ROW_16_190,VGND,li1,95.9100,54.6910,0.001239
TAP_TAPCELL_ROW_16_189,VGND,li1,70.1500,54.6910,0.000952
TAP_TAPCELL_ROW_16_188,VGND,li1,44.3900,54.6910,0.000573
TAP_TAPCELL_ROW_16_187,VGND,li1,18.6300,54.6910,0.000264
TAP_TAPCELL_ROW_15_186,VGND,li1,134.5500,54.1080,0.001371
TAP_TAPCELL_ROW_15_185,VGND,li1,108.7900,54.1080,0.001306
TAP_TAPCELL_ROW_15_184,VGND,li1,83.0300,54.1080,0.001117
TAP_TAPCELL_ROW_15_183,VGND,li1,57.2700,54.1080,0.000796
TAP_TAPCELL_ROW_15_182,VGND,li1,31.5100,54.1080,0.000356
TAP_TAPCELL_ROW_14_181,VGND,li1,121.6700,49.2510,0.001531
TAP_TAPCELL_ROW_14_180,VGND,li1,95.9100,49.2510,0.001414
TAP_TAPCELL_ROW_14_179,VGND,li1,70.1500,49.2510,0.001125
TAP_TAPCELL_ROW_14_178,VGND,li1,44.3900,49.2510,0.000662
TAP_TAPCELL_ROW_14_177,VGND,li1,18.6300,49.2510,0.000263
TAP_TAPCELL_ROW_13_176,VGND,li1,134.5500,48.6680,0.001576
TAP_TAPCELL_ROW_13_175,VGND,li1,108.7900,48.6680,0.001482
TAP_TAPCELL_ROW_13_174,VGND,li1,83.0300,48.6680,0.001281
TAP_TAPCELL_ROW_13_173,VGND,li1,57.2700,48.6680,0.000924
TAP_TAPCELL_ROW_13_172,VGND,li1,31.5100,48.6680,0.000411
TAP_TAPCELL_ROW_12_171,VGND,li1,121.6700,43.8110,0.001115
TAP_TAPCELL_ROW_12_170,VGND,li1,95.9100,43.8110,0.001007
TAP_TAPCELL_ROW_12_169,VGND,li1,70.1500,43.8110,0.000817
TAP_TAPCELL_ROW_12_168,VGND,li1,44.3900,43.8110,0.000535
TAP_TAPCELL_ROW_12_167,VGND,li1,18.6300,43.8110,0.000238
TAP_TAPCELL_ROW_11_166,VGND,li1,134.5500,43.2280,0.001160
TAP_TAPCELL_ROW_11_165,VGND,li1,108.7900,43.2280,0.001069
TAP_TAPCELL_ROW_11_164,VGND,li1,83.0300,43.2280,0.000926
TAP_TAPCELL_ROW_11_163,VGND,li1,57.2700,43.2280,0.000686
TAP_TAPCELL_ROW_11_162,VGND,li1,31.5100,43.2280,0.000331
TAP_TAPCELL_ROW_10_161,VGND,li1,121.6700,38.3710,0.000393
TAP_TAPCELL_ROW_10_160,VGND,li1,95.9100,38.3710,0.000381
TAP_TAPCELL_ROW_10_159,VGND,li1,70.1500,38.3710,0.000311
TAP_TAPCELL_ROW_10_158,VGND,li1,44.3900,38.3710,0.000193
TAP_TAPCELL_ROW_10_157,VGND,li1,18.6300,38.3710,0.000090
TAP_TAPCELL_ROW_9_156,VGND,li1,134.5500,37.7880,0.000393
TAP_TAPCELL_ROW_9_155,VGND,li1,108.7900,37.7880,0.000393
TAP_TAPCELL_ROW_9_154,VGND,li1,83.0300,37.7880,0.000353
TAP_TAPCELL_ROW_9_153,VGND,li1,57.2700,37.7880,0.000255
TAP_TAPCELL_ROW_9_152,VGND,li1,31.5100,37.7880,0.000122
TAP_TAPCELL_ROW_8_151,VGND,li1,121.6700,32.9310,0.000694
TAP_TAPCELL_ROW_8_150,VGND,li1,95.9100,32.9310,0.000681
TAP_TAPCELL_ROW_8_149,VGND,li1,70.1500,32.9310,0.000570
TAP_TAPCELL_ROW_8_148,VGND,li1,44.3900,32.9310,0.000352
TAP_TAPCELL_ROW_8_147,VGND,li1,18.6300,32.9310,0.000126
TAP_TAPCELL_ROW_7_146,VGND,li1,134.5500,32.3480,0.000694
TAP_TAPCELL_ROW_7_145,VGND,li1,108.7900,32.3480,0.000694
TAP_TAPCELL_ROW_7_144,VGND,li1,83.0300,32.3480,0.000636
TAP_TAPCELL_ROW_7_143,VGND,li1,57.2700,32.3480,0.000474
TAP_TAPCELL_ROW_7_142,VGND,li1,31.5100,32.3480,0.000200
TAP_TAPCELL_ROW_6_141,VGND,li1,121.6700,27.4910,0.000401
TAP_TAPCELL_ROW_6_140,VGND,li1,95.9100,27.4910,0.000400
TAP_TAPCELL_ROW_6_139,VGND,li1,70.1500,27.4910,0.000371
TAP_TAPCELL_ROW_6_138,VGND,li1,44.3900,27.4910,0.000269
TAP_TAPCELL_ROW_6_137,VGND,li1,18.6300,27.4910,0.000124
TAP_TAPCELL_ROW_5_136,VGND,li1,134.5500,26.9080,0.000401
TAP_TAPCELL_ROW_5_135,VGND,li1,108.7900,26.9080,0.000401
TAP_TAPCELL_ROW_5_134,VGND,li1,83.0300,26.9080,0.000392
TAP_TAPCELL_ROW_5_133,VGND,li1,57.2700,26.9080,0.000336
TAP_TAPCELL_ROW_5_132,VGND,li1,31.5100,26.9080,0.000168
TAP_TAPCELL_ROW_4_131,VGND,li1,121.6700,22.0510,0.000537
TAP_TAPCELL_ROW_4_130,VGND,li1,95.9100,22.0510,0.000535
TAP_TAPCELL_ROW_4_129,VGND,li1,70.1500,22.0510,0.000449
TAP_TAPCELL_ROW_4_128,VGND,li1,44.3900,22.0510,0.000265
TAP_TAPCELL_ROW_4_127,VGND,li1,18.6300,22.0510,0.000113
TAP_TAPCELL_ROW_3_126,VGND,li1,134.5500,21.4680,0.000537
TAP_TAPCELL_ROW_3_125,VGND,li1,108.7900,21.4680,0.000537
TAP_TAPCELL_ROW_3_124,VGND,li1,83.0300,21.4680,0.000505
TAP_TAPCELL_ROW_3_123,VGND,li1,57.2700,21.4680,0.000378
TAP_TAPCELL_ROW_3_122,VGND,li1,31.5100,21.4680,0.000161
TAP_TAPCELL_ROW_2_121,VGND,li1,121.6700,16.6110,0.000343
TAP_TAPCELL_ROW_2_120,VGND,li1,95.9100,16.6110,0.000343
TAP_TAPCELL_ROW_2_119,VGND,li1,70.1500,16.6110,0.000308
TAP_TAPCELL_ROW_2_118,VGND,li1,44.3900,16.6110,0.000190
TAP_TAPCELL_ROW_2_117,VGND,li1,18.6300,16.6110,0.000073
TAP_TAPCELL_ROW_1_116,VGND,li1,134.5500,16.0280,0.000343
TAP_TAPCELL_ROW_1_115,VGND,li1,108.7900,16.0280,0.000343
TAP_TAPCELL_ROW_1_114,VGND,li1,83.0300,16.0280,0.000335
TAP_TAPCELL_ROW_1_113,VGND,li1,57.2700,16.0280,0.000262
TAP_TAPCELL_ROW_1_112,VGND,li1,31.5100,16.0280,0.000116
TAP_TAPCELL_ROW_0_111,VGND,li1,134.5500,11.1710,0.000004
TAP_TAPCELL_ROW_0_110,VGND,li1,121.6700,11.1710,0.000004
TAP_TAPCELL_ROW_0_109,VGND,li1,108.7900,11.1710,0.000004
TAP_TAPCELL_ROW_0_108,VGND,li1,95.9100,11.1710,0.000004
TAP_TAPCELL_ROW_0_107,VGND,li1,83.0300,11.1710,0.000004
TAP_TAPCELL_ROW_0_106,VGND,li1,70.1500,11.1710,0.000003
TAP_TAPCELL_ROW_0_105,VGND,li1,57.2700,11.1710,0.000003
TAP_TAPCELL_ROW_0_104,VGND,li1,44.3900,11.1710,0.000002
TAP_TAPCELL_ROW_0_103,VGND,li1,31.5100,11.1710,0.000002
TAP_TAPCELL_ROW_0_102,VGND,li1,18.6300,11.1710,0.000001
PHY_EDGE_ROW_50_Left_101,VGND,li1,6.2100,146.8800,0.000015
PHY_EDGE_ROW_49_Left_100,VGND,li1,6.2100,146.8800,0.000015
PHY_EDGE_ROW_48_Left_99,VGND,li1,6.2100,141.4400,0.000132
PHY_EDGE_ROW_47_Left_98,VGND,li1,6.2100,141.4400,0.000132
PHY_EDGE_ROW_46_Left_97,VGND,li1,6.2100,136.0000,0.000244
PHY_EDGE_ROW_45_Left_96,VGND,li1,6.2100,136.0000,0.000244
PHY_EDGE_ROW_44_Left_95,VGND,li1,6.2100,130.5600,0.000217
PHY_EDGE_ROW_43_Left_94,VGND,li1,6.2100,130.5600,0.000217
PHY_EDGE_ROW_42_Left_93,VGND,li1,6.2100,125.1200,0.000231
PHY_EDGE_ROW_41_Left_92,VGND,li1,6.2100,125.1200,0.000231
PHY_EDGE_ROW_40_Left_91,VGND,li1,6.2100,119.6800,0.000206
PHY_EDGE_ROW_39_Left_90,VGND,li1,6.2100,119.6800,0.000206
PHY_EDGE_ROW_38_Left_89,VGND,li1,6.2100,114.2400,0.000260
PHY_EDGE_ROW_37_Left_88,VGND,li1,6.2100,114.2400,0.000260
PHY_EDGE_ROW_36_Left_87,VGND,li1,6.2100,108.8000,0.000383
PHY_EDGE_ROW_35_Left_86,VGND,li1,6.2100,108.8000,0.000383
PHY_EDGE_ROW_34_Left_85,VGND,li1,6.2100,103.3600,0.000245
PHY_EDGE_ROW_33_Left_84,VGND,li1,6.2100,103.3600,0.000245
PHY_EDGE_ROW_32_Left_83,VGND,li1,6.2100,97.9200,0.000203
PHY_EDGE_ROW_31_Left_82,VGND,li1,6.2100,97.9200,0.000203
PHY_EDGE_ROW_30_Left_81,VGND,li1,6.2100,92.4800,0.000121
PHY_EDGE_ROW_29_Left_80,VGND,li1,6.2100,92.4800,0.000121
PHY_EDGE_ROW_28_Left_79,VGND,li1,6.2100,87.0400,0.000207
PHY_EDGE_ROW_27_Left_78,VGND,li1,6.2100,87.0400,0.000207
PHY_EDGE_ROW_26_Left_77,VGND,li1,6.2100,81.6000,0.000242
PHY_EDGE_ROW_25_Left_76,VGND,li1,6.2100,81.6000,0.000242
PHY_EDGE_ROW_24_Left_75,VGND,li1,6.2100,76.1600,0.000260
PHY_EDGE_ROW_23_Left_74,VGND,li1,6.2100,76.1600,0.000260
PHY_EDGE_ROW_22_Left_73,VGND,li1,6.2100,70.7200,0.000187
PHY_EDGE_ROW_21_Left_72,VGND,li1,6.2100,70.7200,0.000187
PHY_EDGE_ROW_20_Left_71,VGND,li1,6.2100,65.2800,0.000156
PHY_EDGE_ROW_19_Left_70,VGND,li1,6.2100,65.2800,0.000156
PHY_EDGE_ROW_18_Left_69,VGND,li1,6.2100,59.8400,0.000227
PHY_EDGE_ROW_17_Left_68,VGND,li1,6.2100,59.8400,0.000227
PHY_EDGE_ROW_16_Left_67,VGND,li1,6.2100,54.4000,0.000274
PHY_EDGE_ROW_15_Left_66,VGND,li1,6.2100,54.4000,0.000274
PHY_EDGE_ROW_14_Left_65,VGND,li1,6.2100,48.9600,0.000264
PHY_EDGE_ROW_13_Left_64,VGND,li1,6.2100,48.9600,0.000264
PHY_EDGE_ROW_12_Left_63,VGND,li1,6.2100,43.5200,0.000251
PHY_EDGE_ROW_11_Left_62,VGND,li1,6.2100,43.5200,0.000251
PHY_EDGE_ROW_10_Left_61,VGND,li1,6.2100,38.0800,0.000091
PHY_EDGE_ROW_9_Left_60,VGND,li1,6.2100,38.0800,0.000091
PHY_EDGE_ROW_8_Left_59,VGND,li1,6.2100,32.6400,0.000126
PHY_EDGE_ROW_7_Left_58,VGND,li1,6.2100,32.6400,0.000126
PHY_EDGE_ROW_6_Left_57,VGND,li1,6.2100,27.2000,0.000124
PHY_EDGE_ROW_5_Left_56,VGND,li1,6.2100,27.2000,0.000124
PHY_EDGE_ROW_4_Left_55,VGND,li1,6.2100,21.7600,0.000113
PHY_EDGE_ROW_3_Left_54,VGND,li1,6.2100,21.7600,0.000113
PHY_EDGE_ROW_2_Left_53,VGND,li1,6.2100,16.3200,0.000073
PHY_EDGE_ROW_1_Left_52,VGND,li1,6.2100,16.3200,0.000073
PHY_EDGE_ROW_0_Left_51,VGND,li1,6.2100,10.8800,0.000001
PHY_EDGE_ROW_50_Right_50,VGND,li1,145.1300,146.8800,0.000132
PHY_EDGE_ROW_49_Right_49,VGND,li1,145.1300,146.8800,0.000132
PHY_EDGE_ROW_48_Right_48,VGND,li1,145.1300,141.4400,0.001144
PHY_EDGE_ROW_47_Right_47,VGND,li1,145.1300,141.4400,0.001144
PHY_EDGE_ROW_46_Right_46,VGND,li1,145.1300,136.0000,0.002102
PHY_EDGE_ROW_45_Right_45,VGND,li1,145.1300,136.0000,0.002102
PHY_EDGE_ROW_44_Right_44,VGND,li1,145.1300,130.5600,0.001426
PHY_EDGE_ROW_43_Right_43,VGND,li1,145.1300,130.5600,0.001426
PHY_EDGE_ROW_42_Right_42,VGND,li1,145.1300,125.1200,0.001161
PHY_EDGE_ROW_41_Right_41,VGND,li1,145.1300,125.1200,0.001161
PHY_EDGE_ROW_40_Right_40,VGND,li1,145.1300,119.6800,0.001548
PHY_EDGE_ROW_39_Right_39,VGND,li1,145.1300,119.6800,0.001548
PHY_EDGE_ROW_38_Right_38,VGND,li1,145.1300,114.2400,0.001545
PHY_EDGE_ROW_37_Right_37,VGND,li1,145.1300,114.2400,0.001545
PHY_EDGE_ROW_36_Right_36,VGND,li1,145.1300,108.8000,0.002211
PHY_EDGE_ROW_35_Right_35,VGND,li1,145.1300,108.8000,0.002211
PHY_EDGE_ROW_34_Right_34,VGND,li1,145.1300,103.3600,0.000967
PHY_EDGE_ROW_33_Right_33,VGND,li1,145.1300,103.3600,0.000967
PHY_EDGE_ROW_32_Right_32,VGND,li1,145.1300,97.9200,0.000855
PHY_EDGE_ROW_31_Right_31,VGND,li1,145.1300,97.9200,0.000855
PHY_EDGE_ROW_30_Right_30,VGND,li1,145.1300,92.4800,0.000695
PHY_EDGE_ROW_29_Right_29,VGND,li1,145.1300,92.4800,0.000695
PHY_EDGE_ROW_28_Right_28,VGND,li1,145.1300,87.0400,0.001075
PHY_EDGE_ROW_27_Right_27,VGND,li1,145.1300,87.0400,0.001075
PHY_EDGE_ROW_26_Right_26,VGND,li1,145.1300,81.6000,0.001434
PHY_EDGE_ROW_25_Right_25,VGND,li1,145.1300,81.6000,0.001434
PHY_EDGE_ROW_24_Right_24,VGND,li1,145.1300,76.1600,0.001383
PHY_EDGE_ROW_23_Right_23,VGND,li1,145.1300,76.1600,0.001383
PHY_EDGE_ROW_22_Right_22,VGND,li1,145.1300,70.7200,0.001027
PHY_EDGE_ROW_21_Right_21,VGND,li1,145.1300,70.7200,0.001027
PHY_EDGE_ROW_20_Right_20,VGND,li1,145.1300,65.2800,0.000672
PHY_EDGE_ROW_19_Right_19,VGND,li1,145.1300,65.2800,0.000672
PHY_EDGE_ROW_18_Right_18,VGND,li1,145.1300,59.8400,0.000776
PHY_EDGE_ROW_17_Right_17,VGND,li1,145.1300,59.8400,0.000776
PHY_EDGE_ROW_16_Right_16,VGND,li1,145.1300,54.4000,0.001379
PHY_EDGE_ROW_15_Right_15,VGND,li1,145.1300,54.4000,0.001379
PHY_EDGE_ROW_14_Right_14,VGND,li1,145.1300,48.9600,0.001586
PHY_EDGE_ROW_13_Right_13,VGND,li1,145.1300,48.9600,0.001586
PHY_EDGE_ROW_12_Right_12,VGND,li1,145.1300,43.5200,0.001172
PHY_EDGE_ROW_11_Right_11,VGND,li1,145.1300,43.5200,0.001172
PHY_EDGE_ROW_10_Right_10,VGND,li1,145.1300,38.0800,0.000394
PHY_EDGE_ROW_9_Right_9,VGND,li1,145.1300,38.0800,0.000394
PHY_EDGE_ROW_8_Right_8,VGND,li1,145.1300,32.6400,0.000694
PHY_EDGE_ROW_7_Right_7,VGND,li1,145.1300,32.6400,0.000694
PHY_EDGE_ROW_6_Right_6,VGND,li1,145.1300,27.2000,0.000401
PHY_EDGE_ROW_5_Right_5,VGND,li1,145.1300,27.2000,0.000401
PHY_EDGE_ROW_4_Right_4,VGND,li1,145.1300,21.7600,0.000537
PHY_EDGE_ROW_3_Right_3,VGND,li1,145.1300,21.7600,0.000537
PHY_EDGE_ROW_2_Right_2,VGND,li1,145.1300,16.3200,0.000343
PHY_EDGE_ROW_1_Right_1,VGND,li1,145.1300,16.3200,0.000343
PHY_EDGE_ROW_0_Right_0,VGND,li1,145.1300,10.8800,0.000004
_809_,VGND,li1,17.4800,54.4000,0.000269
_808_,VGND,li1,22.5400,130.5600,0.000213
_807_,VGND,li1,25.7600,21.7600,0.000112
_806_,VGND,li1,85.5600,16.3200,0.000340
_805_,VGND,li1,62.1000,16.3200,0.000281
_804_,VGND,li1,22.5400,81.6000,0.000240
_803_,VGND,li1,73.6000,92.4800,0.000524
_802_,VGND,li1,75.4400,130.5600,0.000958
_801_,VGND,li1,35.4200,76.1600,0.000467
_800_,VGND,li1,35.4200,125.1200,0.000403
_799_,VGND,li1,33.1200,43.5200,0.000331
_798_,VGND,li1,99.8200,54.4000,0.001269
_797_,VGND,li1,55.2000,59.8400,0.000521
_796_,VGND,li1,36.3400,97.9200,0.000334
_795_,VGND,li1,87.8600,97.9200,0.000729
_794_,VGND,li1,51.5200,125.1200,0.000665
_793_,VGND,li1,139.6100,119.6800,0.001548
_792_,VGND,li1,138.4600,119.6800,0.001548
_791_,VGND,li1,122.8200,119.6800,0.001490
_790_,VGND,li1,107.1800,108.8000,0.002088
_789_,VGND,li1,113.6200,65.2800,0.000668
_788_,VGND,li1,134.7800,92.4800,0.000695
_787_,VGND,li1,139.3800,114.2400,0.001545
_786_,VGND,li1,120.0600,103.3600,0.000957
_785_,VGND,li1,103.9600,81.6000,0.001336
_784_,VGND,li1,108.5600,59.8400,0.000739
_783_,VGND,li1,135.9300,97.9200,0.000851
_782_,VGND,li1,139.6100,97.9200,0.000855
_781_,VGND,li1,120.9800,97.9200,0.000831
_780_,VGND,li1,115.9200,87.0400,0.001026
_779_,VGND,li1,116.8400,87.0400,0.001026
_778_,VGND,li1,128.3400,103.3600,0.000963
_777_,VGND,li1,137.5400,103.3600,0.000966
_776_,VGND,li1,111.7800,103.3600,0.000941
_775_,VGND,li1,106.2600,92.4800,0.000664
_774_,VGND,li1,107.6400,87.0400,0.000990
_773_,VGND,li1,128.3400,108.8000,0.002203
_772_,VGND,li1,103.5000,108.8000,0.002058
_771_,VGND,li1,100.7400,103.3600,0.000918
_770_,VGND,li1,101.6600,97.9200,0.000787
_769_,VGND,li1,21.1600,76.1600,0.000248
_768_,VGND,li1,21.1600,114.2400,0.000247
_767_,VGND,li1,22.5400,38.0800,0.000087
_766_,VGND,li1,86.9400,43.5200,0.000962
_765_,VGND,li1,64.8600,43.5200,0.000776
_764_,VGND,li1,23.9200,97.9200,0.000178
_763_,VGND,li1,78.6600,65.2800,0.000576
_762_,VGND,li1,61.1800,103.3600,0.000731
_761_,VGND,li1,119.3700,108.8000,0.002160
_760_,VGND,li1,113.6200,119.6800,0.001429
_759_,VGND,li1,96.6000,114.2400,0.001367
_758_,VGND,li1,89.2400,141.4400,0.000935
_757_,VGND,li1,98.4400,141.4400,0.001033
_756_,VGND,li1,139.3800,130.5600,0.001426
_755_,VGND,li1,101.6600,141.4400,0.001061
_754_,VGND,li1,139.3800,114.2400,0.001545
_753_,VGND,li1,116.8400,92.4800,0.000678
_752_,VGND,li1,102.5800,81.6000,0.001336
_751_,VGND,li1,114.0800,59.8400,0.000747
_750_,VGND,li1,135.0100,70.7200,0.001026
_749_,VGND,li1,129.2600,81.6000,0.001419
_748_,VGND,li1,116.8400,76.1600,0.001357
_747_,VGND,li1,113.1600,70.7200,0.000983
_746_,VGND,li1,114.5400,48.9600,0.001505
_745_,VGND,li1,139.6100,59.8400,0.000775
_744_,VGND,li1,21.6200,70.7200,0.000173
_743_,VGND,li1,22.5400,108.8000,0.000368
_742_,VGND,li1,22.5400,43.5200,0.000230
_741_,VGND,li1,79.1200,54.4000,0.001074
_740_,VGND,li1,65.3200,48.9600,0.001067
_739_,VGND,li1,23.0000,103.3600,0.000239
_738_,VGND,li1,76.3600,70.7200,0.000778
_737_,VGND,li1,61.1800,114.2400,0.000929
_736_,VGND,li1,139.6100,87.0400,0.001075
_735_,VGND,li1,30.8200,59.8400,0.000281
_734_,VGND,li1,34.9600,114.2400,0.000461
_733_,VGND,li1,36.3400,27.2000,0.000216
_732_,VGND,li1,90.6200,32.6400,0.000670
_731_,VGND,li1,59.8000,27.2000,0.000346
_730_,VGND,li1,49.6800,81.6000,0.000747
_729_,VGND,li1,89.7000,76.1600,0.001250
_728_,VGND,li1,68.0800,108.8000,0.001528
_727_,VGND,li1,31.7400,65.2800,0.000223
_726_,VGND,li1,32.2000,108.8000,0.000548
_725_,VGND,li1,33.1200,32.6400,0.000226
_724_,VGND,li1,86.4800,32.6400,0.000650
_723_,VGND,li1,57.9600,32.6400,0.000474
_722_,VGND,li1,52.4400,81.6000,0.000798
_721_,VGND,li1,87.8600,70.7200,0.000873
_720_,VGND,li1,69.4600,103.3600,0.000779
_719_,VGND,li1,11.5000,76.1600,0.000260
_718_,VGND,li1,11.5000,114.2400,0.000260
_717_,VGND,li1,11.9600,43.5200,0.000251
_716_,VGND,li1,79.1200,43.5200,0.000899
_715_,VGND,li1,53.8200,43.5200,0.000658
_714_,VGND,li1,11.5000,97.9200,0.000203
_713_,VGND,li1,69.0000,70.7200,0.000700
_712_,VGND,li1,52.9000,108.8000,0.001196
_711_,VGND,li1,11.5000,70.7200,0.000186
_710_,VGND,li1,11.5000,108.8000,0.000383
_709_,VGND,li1,13.3400,43.5200,0.000251
_708_,VGND,li1,79.1200,48.9600,0.001243
_707_,VGND,li1,53.3600,48.9600,0.000848
_706_,VGND,li1,13.3400,97.9200,0.000201
_705_,VGND,li1,72.2200,76.1600,0.001081
_704_,VGND,li1,53.3600,114.2400,0.000807
_703_,VGND,li1,22.5400,54.4000,0.000257
_702_,VGND,li1,21.6200,130.5600,0.000213
_701_,VGND,li1,28.0600,16.3200,0.000095
_700_,VGND,li1,94.3000,21.7600,0.000535
_699_,VGND,li1,65.3200,16.3200,0.000296
_698_,VGND,li1,23.0000,87.0400,0.000191
_697_,VGND,li1,77.7400,87.0400,0.000819
_696_,VGND,li1,77.7400,125.1200,0.000971
_695_,VGND,li1,42.3200,59.8400,0.000410
_694_,VGND,li1,40.4800,108.8000,0.000827
_693_,VGND,li1,48.3000,27.2000,0.000295
_692_,VGND,li1,99.3600,32.6400,0.000691
_691_,VGND,li1,74.0600,27.2000,0.000382
_690_,VGND,li1,61.1800,81.6000,0.000944
_689_,VGND,li1,99.8200,65.2800,0.000641
_688_,VGND,li1,78.6600,103.3600,0.000840
_687_,VGND,li1,11.5000,59.8400,0.000226
_686_,VGND,li1,11.5000,125.1200,0.000231
_685_,VGND,li1,22.5400,27.2000,0.000122
_684_,VGND,li1,79.1200,21.7600,0.000488
_683_,VGND,li1,53.3600,21.7600,0.000351
_682_,VGND,li1,11.5000,87.0400,0.000207
_681_,VGND,li1,66.2400,87.0400,0.000709
_680_,VGND,li1,68.5400,125.1200,0.000872
_679_,VGND,li1,39.5600,65.2800,0.000310
_678_,VGND,li1,40.0200,108.8000,0.000827
_677_,VGND,li1,43.2400,27.2000,0.000257
_676_,VGND,li1,97.0600,38.0800,0.000387
_675_,VGND,li1,74.0600,32.6400,0.000595
_674_,VGND,li1,61.1800,87.0400,0.000652
_673_,VGND,li1,97.0600,76.1600,0.001288
_672_,VGND,li1,76.3600,108.8000,0.001671
_671_,VGND,li1,11.5000,54.4000,0.000274
_670_,VGND,li1,11.5000,125.1200,0.000231
_669_,VGND,li1,20.7000,27.2000,0.000124
_668_,VGND,li1,86.9400,21.7600,0.000522
_667_,VGND,li1,57.0400,16.3200,0.000262
_666_,VGND,li1,11.5000,87.0400,0.000207
_665_,VGND,li1,70.3800,87.0400,0.000753
_664_,VGND,li1,71.3000,130.5600,0.000895
_663_,VGND,li1,40.0200,76.1600,0.000553
_662_,VGND,li1,40.9400,130.5600,0.000461
_661_,VGND,li1,40.4800,43.5200,0.000451
_660_,VGND,li1,99.8200,48.9600,0.001439
_659_,VGND,li1,65.3200,59.8400,0.000576
_658_,VGND,li1,53.3600,97.9200,0.000493
_657_,VGND,li1,101.2000,92.4800,0.000652
_656_,VGND,li1,61.1800,125.1200,0.000782
_655_,VGND,li1,38.1800,81.6000,0.000523
_654_,VGND,li1,38.6400,136.0000,0.000554
_653_,VGND,li1,38.1800,48.9600,0.000564
_652_,VGND,li1,93.8400,59.8400,0.000697
_651_,VGND,li1,62.1000,65.2800,0.000482
_650_,VGND,li1,40.4800,92.4800,0.000275
_649_,VGND,li1,89.7000,87.0400,0.000902
_648_,VGND,li1,57.0400,136.0000,0.000980
_647_,VGND,li1,32.6600,76.1600,0.000412
_646_,VGND,li1,33.1200,119.6800,0.000366
_645_,VGND,li1,27.6000,48.9600,0.000319
_644_,VGND,li1,86.4800,54.4000,0.001152
_643_,VGND,li1,53.3600,59.8400,0.000507
_642_,VGND,li1,35.8800,97.9200,0.000334
_641_,VGND,li1,85.1000,92.4800,0.000589
_640_,VGND,li1,53.3600,125.1200,0.000691
_639_,VGND,li1,52.4400,70.7200,0.000525
_638_,VGND,li1,57.5000,141.4400,0.000555
_637_,VGND,li1,54.2800,38.0800,0.000242
_636_,VGND,li1,113.6200,48.9600,0.001505
_635_,VGND,li1,74.9800,38.0800,0.000329
_634_,VGND,li1,57.0400,97.9200,0.000531
_633_,VGND,li1,139.3800,81.6000,0.001433
_632_,VGND,li1,69.4600,141.4400,0.000695
_631_,VGND,li1,25.0700,59.8400,0.000196
_630_,VGND,li1,27.3700,130.5600,0.000243
_629_,VGND,li1,33.8100,21.7600,0.000192
_628_,VGND,li1,85.7900,27.2000,0.000396
_627_,VGND,li1,63.2500,21.7600,0.000417
_626_,VGND,li1,22.3100,92.4800,0.000118
_625_,VGND,li1,75.2100,81.6000,0.001150
_624_,VGND,li1,76.1300,136.0000,0.001364
_623_,VGND,li1,89.9300,125.1200,0.001062
_622_,VGND,li1,32.4300,81.6000,0.000378
_621_,VGND,li1,32.4300,125.1200,0.000323
_620_,VGND,li1,36.1100,43.5200,0.000406
_619_,VGND,li1,99.5900,59.8400,0.000712
_618_,VGND,li1,59.5700,59.8400,0.000550
_617_,VGND,li1,39.3300,92.4800,0.000275
_616_,VGND,li1,89.0100,97.9200,0.000729
_615_,VGND,li1,55.8900,119.6800,0.000721
_614_,VGND,li1,26.9100,76.1600,0.000293
_613_,VGND,li1,26.9100,114.2400,0.000309
_612_,VGND,li1,29.2100,43.5200,0.000262
_611_,VGND,li1,85.7900,38.0800,0.000360
_610_,VGND,li1,70.1500,48.9600,0.001125
_609_,VGND,li1,28.7500,103.3600,0.000302
_608_,VGND,li1,85.3300,70.7200,0.000855
_607_,VGND,li1,62.3300,114.2400,0.000929
_606_,VGND,li1,89.9300,114.2400,0.001306
_605_,VGND,li1,22.7700,65.2800,0.000146
_604_,VGND,li1,21.3900,108.8000,0.000368
_603_,VGND,li1,21.8500,48.9600,0.000263
_602_,VGND,li1,93.6100,48.9600,0.001398
_601_,VGND,li1,74.2900,48.9600,0.001183
_600_,VGND,li1,24.1500,92.4800,0.000117
_599_,VGND,li1,82.1100,76.1600,0.001193
_598_,VGND,li1,58.1900,114.2400,0.000868
_597_,VGND,li1,86.2500,108.8000,0.001835
_596_,VGND,li1,36.5700,59.8400,0.000348
_595_,VGND,li1,34.2700,114.2400,0.000461
_594_,VGND,li1,36.1100,32.6400,0.000261
_593_,VGND,li1,92.2300,32.6400,0.000670
_592_,VGND,li1,61.4100,32.6400,0.000507
_591_,VGND,li1,54.9700,87.0400,0.000582
_590_,VGND,li1,98.2100,70.7200,0.000931
_589_,VGND,li1,72.9100,103.3600,0.000808
_588_,VGND,li1,91.3100,119.6800,0.001223
_587_,VGND,li1,29.2100,65.2800,0.000195
_586_,VGND,li1,34.2700,108.8000,0.000649
